county,precinct,office,district,party,candidate,votes
Grant,16,President,,Constitution,DARRELL CASTLE,1
Grant,16,President,,Republican,DONALD J TRUMP,200
Grant,16,President,,Democratic,HILLARY RODHAM CLINTON,276
Grant,16,President,,Green,JILL STEIN,5
Grant,16,President,,,GLORIA LA RIVA,3
Grant,16,President,,,EVAN MCMULLIN,6
Grant,16,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Grant,17,President,,Libertarian,GARY JOHNSON,20
Grant,17,President,,Constitution,DARRELL CASTLE,0
Grant,17,President,,Republican,DONALD J TRUMP,134
Grant,17,President,,Democratic,HILLARY RODHAM CLINTON,92
Grant,17,President,,Green,JILL STEIN,1
Grant,17,President,,,GLORIA LA RIVA,0
Grant,17,President,,,EVAN MCMULLIN,2
Grant,17,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,18,President,,Libertarian,GARY JOHNSON,30
Grant,18,President,,Constitution,DARRELL CASTLE,3
Grant,18,President,,Republican,DONALD J TRUMP,86
Grant,18,President,,Democratic,HILLARY RODHAM CLINTON,211
Grant,18,President,,Green,JILL STEIN,15
Grant,18,President,,,GLORIA LA RIVA,0
Grant,18,President,,,EVAN MCMULLIN,0
Grant,18,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,19,President,,Libertarian,GARY JOHNSON,22
Grant,19,President,,Constitution,DARRELL CASTLE,0
Grant,19,President,,Republican,DONALD J TRUMP,62
Grant,19,President,,Democratic,HILLARY RODHAM CLINTON,206
Grant,19,President,,Green,JILL STEIN,7
Grant,19,President,,,GLORIA LA RIVA,1
Grant,19,President,,,EVAN MCMULLIN,0
Grant,19,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,20,President,,Libertarian,GARY JOHNSON,36
Grant,20,President,,Constitution,DARRELL CASTLE,0
Grant,20,President,,Republican,DONALD J TRUMP,116
Grant,20,President,,Democratic,HILLARY RODHAM CLINTON,319
Grant,20,President,,Green,JILL STEIN,13
Grant,20,President,,,GLORIA LA RIVA,0
Grant,20,President,,,EVAN MCMULLIN,2
Grant,20,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Grant,21,President,,Libertarian,GARY JOHNSON,5
Grant,21,President,,Constitution,DARRELL CASTLE,0
Grant,21,President,,Republican,DONALD J TRUMP,21
Grant,21,President,,Democratic,HILLARY RODHAM CLINTON,88
Grant,21,President,,Green,JILL STEIN,10
Grant,21,President,,,GLORIA LA RIVA,0
Grant,21,President,,,EVAN MCMULLIN,0
Grant,21,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,22,President,,Libertarian,GARY JOHNSON,36
Grant,22,President,,Constitution,DARRELL CASTLE,1
Grant,22,President,,Republican,DONALD J TRUMP,143
Grant,22,President,,Democratic,HILLARY RODHAM CLINTON,328
Grant,22,President,,Green,JILL STEIN,6
Grant,22,President,,,GLORIA LA RIVA,1
Grant,22,President,,,EVAN MCMULLIN,0
Grant,22,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,23,President,,Libertarian,GARY JOHNSON,10
Grant,23,President,,Constitution,DARRELL CASTLE,3
Grant,23,President,,Republican,DONALD J TRUMP,73
Grant,23,President,,Democratic,HILLARY RODHAM CLINTON,56
Grant,23,President,,Green,JILL STEIN,6
Grant,23,President,,,GLORIA LA RIVA,0
Grant,23,President,,,EVAN MCMULLIN,2
Grant,23,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,24,President,,Libertarian,GARY JOHNSON,21
Grant,24,President,,Constitution,DARRELL CASTLE,1
Grant,24,President,,Republican,DONALD J TRUMP,62
Grant,24,President,,Democratic,HILLARY RODHAM CLINTON,148
Grant,24,President,,Green,JILL STEIN,1
Grant,24,President,,,GLORIA LA RIVA,0
Grant,24,President,,,EVAN MCMULLIN,1
Grant,24,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Grant,25,President,,Libertarian,GARY JOHNSON,18
Grant,25,President,,Constitution,DARRELL CASTLE,0
Grant,25,President,,Republican,DONALD J TRUMP,54
Grant,25,President,,Democratic,HILLARY RODHAM CLINTON,230
Grant,25,President,,Green,JILL STEIN,3
Grant,25,President,,,GLORIA LA RIVA,0
Grant,25,President,,,EVAN MCMULLIN,6
Grant,25,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,26,President,,Libertarian,GARY JOHNSON,23
Grant,26,President,,Constitution,DARRELL CASTLE,1
Grant,26,President,,Republican,DONALD J TRUMP,63
Grant,26,President,,Democratic,HILLARY RODHAM CLINTON,187
Grant,26,President,,Green,JILL STEIN,5
Grant,26,President,,,GLORIA LA RIVA,0
Grant,26,President,,,EVAN MCMULLIN,0
Grant,26,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,27,President,,Libertarian,GARY JOHNSON,20
Grant,27,President,,Constitution,DARRELL CASTLE,0
Grant,27,President,,Republican,DONALD J TRUMP,42
Grant,27,President,,Democratic,HILLARY RODHAM CLINTON,181
Grant,27,President,,Green,JILL STEIN,3
Grant,27,President,,,GLORIA LA RIVA,1
Grant,27,President,,,EVAN MCMULLIN,0
Grant,27,President,,,"""ROCKY"" ROQUE DE LA FUENTE",2
Grant,28,President,,Libertarian,GARY JOHNSON,23
Grant,28,President,,Constitution,DARRELL CASTLE,1
Grant,28,President,,Republican,DONALD J TRUMP,80
Grant,28,President,,Democratic,HILLARY RODHAM CLINTON,256
Grant,28,President,,Green,JILL STEIN,1
Grant,28,President,,,GLORIA LA RIVA,2
Grant,28,President,,,EVAN MCMULLIN,4
Grant,28,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,29,President,,Libertarian,GARY JOHNSON,19
Grant,29,President,,Constitution,DARRELL CASTLE,2
Grant,29,President,,Republican,DONALD J TRUMP,114
Grant,29,President,,Democratic,HILLARY RODHAM CLINTON,147
Grant,29,President,,Green,JILL STEIN,1
Grant,29,President,,,GLORIA LA RIVA,1
Grant,29,President,,,EVAN MCMULLIN,3
Grant,29,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,30,President,,Libertarian,GARY JOHNSON,17
Grant,30,President,,Constitution,DARRELL CASTLE,0
Grant,30,President,,Republican,DONALD J TRUMP,241
Grant,30,President,,Democratic,HILLARY RODHAM CLINTON,113
Grant,30,President,,Green,JILL STEIN,9
Grant,30,President,,,GLORIA LA RIVA,0
Grant,30,President,,,EVAN MCMULLIN,5
Grant,30,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,31,President,,Libertarian,GARY JOHNSON,3
Grant,31,President,,Constitution,DARRELL CASTLE,0
Grant,31,President,,Republican,DONALD J TRUMP,36
Grant,31,President,,Democratic,HILLARY RODHAM CLINTON,5
Grant,31,President,,Green,JILL STEIN,0
Grant,31,President,,,GLORIA LA RIVA,0
Grant,31,President,,,EVAN MCMULLIN,0
Grant,31,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,32,President,,Libertarian,GARY JOHNSON,11
Grant,32,President,,Constitution,DARRELL CASTLE,0
Grant,32,President,,Republican,DONALD J TRUMP,23
Grant,32,President,,Democratic,HILLARY RODHAM CLINTON,106
Grant,32,President,,Green,JILL STEIN,6
Grant,32,President,,,GLORIA LA RIVA,0
Grant,32,President,,,EVAN MCMULLIN,1
Grant,32,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,33,President,,Libertarian,GARY JOHNSON,20
Grant,33,President,,Constitution,DARRELL CASTLE,2
Grant,33,President,,Republican,DONALD J TRUMP,179
Grant,33,President,,Democratic,HILLARY RODHAM CLINTON,116
Grant,33,President,,Green,JILL STEIN,3
Grant,33,President,,,GLORIA LA RIVA,0
Grant,33,President,,,EVAN MCMULLIN,4
Grant,33,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,34,President,,Libertarian,GARY JOHNSON,24
Grant,34,President,,Constitution,DARRELL CASTLE,0
Grant,34,President,,Republican,DONALD J TRUMP,72
Grant,34,President,,Democratic,HILLARY RODHAM CLINTON,218
Grant,34,President,,Green,JILL STEIN,0
Grant,34,President,,,GLORIA LA RIVA,0
Grant,34,President,,,EVAN MCMULLIN,0
Grant,34,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,35,President,,Libertarian,GARY JOHNSON,8
Grant,35,President,,Constitution,DARRELL CASTLE,0
Grant,35,President,,Republican,DONALD J TRUMP,49
Grant,35,President,,Democratic,HILLARY RODHAM CLINTON,7
Grant,35,President,,Green,JILL STEIN,5
Grant,35,President,,,GLORIA LA RIVA,0
Grant,35,President,,,EVAN MCMULLIN,2
Grant,35,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Grant,1,Secretary Of State,,Republican,NORA ESPINOZA,227
Grant,1,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,123
Grant,2,Secretary Of State,,Republican,NORA ESPINOZA,196
Grant,2,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,167
Grant,3,Secretary Of State,,Republican,NORA ESPINOZA,7
Grant,3,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,13
Grant,4,Secretary Of State,,Republican,NORA ESPINOZA,45
Grant,4,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,36
Grant,5,Secretary Of State,,Republican,NORA ESPINOZA,316
Grant,5,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,280
Grant,6,Secretary Of State,,Republican,NORA ESPINOZA,32
Grant,6,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,16
Grant,7,Secretary Of State,,Republican,NORA ESPINOZA,120
Grant,7,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,150
Grant,8,Secretary Of State,,Republican,NORA ESPINOZA,388
Grant,8,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,403
Grant,9,Secretary Of State,,Republican,NORA ESPINOZA,60
Grant,9,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,108
Grant,10,Secretary Of State,,Republican,NORA ESPINOZA,82
Grant,10,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,81
Grant,11,Secretary Of State,,Republican,NORA ESPINOZA,449
Grant,11,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,347
Grant,12,Secretary Of State,,Republican,NORA ESPINOZA,491
Grant,12,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,617
Grant,13,Secretary Of State,,Republican,NORA ESPINOZA,475
Grant,13,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,499
Grant,14,Secretary Of State,,Republican,NORA ESPINOZA,188
Grant,14,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,343
Grant,15,Secretary Of State,,Republican,NORA ESPINOZA,219
Grant,15,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,380
Grant,16,Secretary Of State,,Republican,NORA ESPINOZA,195
Grant,16,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,314
Grant,17,Secretary Of State,,Republican,NORA ESPINOZA,126
Grant,17,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,113
Grant,18,Secretary Of State,,Republican,NORA ESPINOZA,88
Grant,18,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,244
Grant,19,Secretary Of State,,Republican,NORA ESPINOZA,75
Grant,19,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,208
Grant,20,Secretary Of State,,Republican,NORA ESPINOZA,108
Grant,20,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,365
Grant,21,Secretary Of State,,Republican,NORA ESPINOZA,19
Grant,21,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,99
Grant,22,Secretary Of State,,Republican,NORA ESPINOZA,139
Grant,22,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,356
Grant,23,Secretary Of State,,Republican,NORA ESPINOZA,65
Grant,23,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,80
Grant,24,Secretary Of State,,Republican,NORA ESPINOZA,66
Grant,24,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,159
Grant,25,Secretary Of State,,Republican,NORA ESPINOZA,63
Grant,25,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,233
Grant,26,Secretary Of State,,Republican,NORA ESPINOZA,76
Grant,26,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,194
Grant,27,Secretary Of State,,Republican,NORA ESPINOZA,45
Grant,27,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,198
Grant,28,Secretary Of State,,Republican,NORA ESPINOZA,82
Grant,28,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,279
Grant,29,Secretary Of State,,Republican,NORA ESPINOZA,111
Grant,29,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,160
Grant,30,Secretary Of State,,Republican,NORA ESPINOZA,232
Grant,30,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,145
Grant,31,Secretary Of State,,Republican,NORA ESPINOZA,31
Grant,31,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,13
Grant,32,Secretary Of State,,Republican,NORA ESPINOZA,28
Grant,32,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,109
Grant,33,Secretary Of State,,Republican,NORA ESPINOZA,157
Grant,33,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,159
Grant,34,Secretary Of State,,Republican,NORA ESPINOZA,67
Grant,34,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,232
Grant,35,Secretary Of State,,Republican,NORA ESPINOZA,41
Grant,35,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,23
Grant,1,State House,38,Democratic,MARY E HOTVEDT,78
Grant,1,State House,38,Republican,REBECCA L DOW,271
Grant,2,State House,38,Democratic,MARY E HOTVEDT,136
Grant,2,State House,38,Republican,REBECCA L DOW,228
Grant,3,State House,38,Democratic,MARY E HOTVEDT,15
Grant,3,State House,38,Republican,REBECCA L DOW,7
Grant,4,State House,38,Democratic,MARY E HOTVEDT,33
Grant,4,State House,38,Republican,REBECCA L DOW,49
Grant,5,State House,38,Democratic,MARY E HOTVEDT,261
Grant,5,State House,38,Republican,REBECCA L DOW,335
Grant,6,State House,38,Democratic,MARY E HOTVEDT,11
Grant,6,State House,38,Republican,REBECCA L DOW,35
Grant,7,State House,38,Democratic,MARY E HOTVEDT,153
Grant,7,State House,38,Republican,REBECCA L DOW,127
Grant,8,State House,39,Democratic,RODOLPHO S MARTINEZ,344
Grant,8,State House,39,Republican,JOHN L ZIMMERMAN,446
Grant,9,State House,39,Democratic,RODOLPHO S MARTINEZ,94
Grant,9,State House,39,Republican,JOHN L ZIMMERMAN,74
Grant,10,State House,39,Democratic,RODOLPHO S MARTINEZ,80
Grant,10,State House,39,Republican,JOHN L ZIMMERMAN,84
Grant,11,State House,38,Democratic,MARY E HOTVEDT,329
Grant,11,State House,38,Republican,REBECCA L DOW,482
Grant,12,State House,38,Democratic,MARY E HOTVEDT,585
Grant,12,State House,38,Republican,REBECCA L DOW,527
Grant,13,State House,38,Democratic,MARY E HOTVEDT,485
Grant,13,State House,38,Republican,REBECCA L DOW,502
Grant,14,State House,38,Democratic,MARY E HOTVEDT,346
Grant,14,State House,38,Republican,REBECCA L DOW,197
Grant,15,State House,38,Democratic,MARY E HOTVEDT,382
Grant,15,State House,38,Republican,REBECCA L DOW,223
Grant,16,State House,38,Democratic,MARY E HOTVEDT,292
Grant,16,State House,38,Republican,REBECCA L DOW,221
Grant,17,State House,38,Democratic,MARY E HOTVEDT,100
Grant,17,State House,38,Republican,REBECCA L DOW,138
Grant,18,State House,38,Democratic,MARY E HOTVEDT,233
Grant,18,State House,38,Republican,REBECCA L DOW,96
Grant,19,State House,39,Democratic,RODOLPHO S MARTINEZ,211
Grant,19,State House,39,Republican,JOHN L ZIMMERMAN,77
Grant,20,State House,38,Democratic,MARY E HOTVEDT,348
Grant,20,State House,38,Republican,REBECCA L DOW,125
Grant,21,State House,38,Democratic,MARY E HOTVEDT,93
Grant,21,State House,38,Republican,REBECCA L DOW,25
Grant,22,State House,38,Democratic,MARY E HOTVEDT,347
Grant,22,State House,38,Republican,REBECCA L DOW,145
Grant,23,State House,39,Democratic,RODOLPHO S MARTINEZ,73
Grant,23,State House,39,Republican,JOHN L ZIMMERMAN,77
Grant,24,State House,39,Democratic,RODOLPHO S MARTINEZ,143
Grant,24,State House,39,Republican,JOHN L ZIMMERMAN,85
Grant,25,State House,39,Democratic,RODOLPHO S MARTINEZ,210
Grant,25,State House,39,Republican,JOHN L ZIMMERMAN,86
Grant,26,State House,39,Democratic,RODOLPHO S MARTINEZ,198
Grant,26,State House,39,Republican,JOHN L ZIMMERMAN,68
Grant,27,State House,39,Democratic,RODOLPHO S MARTINEZ,181
Grant,27,State House,39,Republican,JOHN L ZIMMERMAN,62
Grant,28,State House,39,Democratic,RODOLPHO S MARTINEZ,280
Grant,28,State House,39,Republican,JOHN L ZIMMERMAN,76
Grant,29,State House,39,Democratic,RODOLPHO S MARTINEZ,151
Grant,29,State House,39,Republican,JOHN L ZIMMERMAN,124
Grant,30,State House,38,Democratic,MARY E HOTVEDT,131
Grant,30,State House,38,Republican,REBECCA L DOW,246
Grant,31,State House,32,Democratic,CANDIE G SWEETSER,19
Grant,31,State House,32,Republican,VICKI K CHAVEZ,24
Grant,32,State House,39,Democratic,RODOLPHO S MARTINEZ,105
Grant,32,State House,39,Republican,JOHN L ZIMMERMAN,33
Grant,33,State House,39,Democratic,RODOLPHO S MARTINEZ,131
Grant,33,State House,39,Republican,JOHN L ZIMMERMAN,186
Grant,34,State House,39,Democratic,RODOLPHO S MARTINEZ,223
Grant,34,State House,39,Republican,JOHN L ZIMMERMAN,83
Grant,35,State House,38,Democratic,MARY E HOTVEDT,19
Grant,35,State House,38,Republican,REBECCA L DOW,47
Grant,1,State Senate,28,Democratic,HOWIE C MORALES,217
Grant,2,State Senate,28,Democratic,HOWIE C MORALES,254
Grant,3,State Senate,28,Democratic,HOWIE C MORALES,15
Grant,4,State Senate,28,Democratic,HOWIE C MORALES,53
Grant,5,State Senate,28,Democratic,HOWIE C MORALES,445
Grant,6,State Senate,28,Democratic,HOWIE C MORALES,27
Grant,7,State Senate,28,Democratic,HOWIE C MORALES,173
Grant,8,State Senate,28,Democratic,HOWIE C MORALES,592
Grant,9,State Senate,28,Democratic,HOWIE C MORALES,130
Grant,10,State Senate,28,Democratic,HOWIE C MORALES,116
Grant,11,State Senate,28,Democratic,HOWIE C MORALES,591
Grant,12,State Senate,28,Democratic,HOWIE C MORALES,823
Grant,13,State Senate,28,Democratic,HOWIE C MORALES,747
Grant,14,State Senate,28,Democratic,HOWIE C MORALES,460
Grant,15,State Senate,28,Democratic,HOWIE C MORALES,505
Grant,16,State Senate,28,Democratic,HOWIE C MORALES,438
Grant,17,State Senate,28,Democratic,HOWIE C MORALES,166
Grant,18,State Senate,28,Democratic,HOWIE C MORALES,298
Grant,19,State Senate,28,Democratic,HOWIE C MORALES,258
Grant,20,State Senate,28,Democratic,HOWIE C MORALES,408
Grant,21,State Senate,28,Democratic,HOWIE C MORALES,105
Grant,22,State Senate,28,Democratic,HOWIE C MORALES,456
Grant,23,State Senate,28,Democratic,HOWIE C MORALES,118
Grant,24,State Senate,28,Democratic,HOWIE C MORALES,202
Grant,25,State Senate,28,Democratic,HOWIE C MORALES,284
Grant,26,State Senate,28,Democratic,HOWIE C MORALES,257
Grant,27,State Senate,28,Democratic,HOWIE C MORALES,223
Grant,28,State Senate,28,Democratic,HOWIE C MORALES,334
Grant,29,State Senate,28,Democratic,HOWIE C MORALES,239
Grant,30,State Senate,28,Democratic,HOWIE C MORALES,237
Grant,31,State Senate,28,Democratic,HOWIE C MORALES,27
Grant,32,State Senate,28,Democratic,HOWIE C MORALES,125
Grant,33,State Senate,28,Democratic,HOWIE C MORALES,230
Grant,34,State Senate,28,Democratic,HOWIE C MORALES,286
Grant,35,State Senate,28,Democratic,HOWIE C MORALES,42
Guadalupe,1,House,2,Republican,STEVE PEARCE,260
Guadalupe,1,House,2,Democratic,MERRIE LEE SOULES,188
Guadalupe,1,House,2,,JACK A MCGRANN,0
Guadalupe,2,House,2,Republican,STEVE PEARCE,268
Guadalupe,2,House,2,Democratic,MERRIE LEE SOULES,175
Guadalupe,2,House,2,,JACK A MCGRANN,0
Guadalupe,3,House,2,Republican,STEVE PEARCE,241
Guadalupe,3,House,2,Democratic,MERRIE LEE SOULES,120
Guadalupe,3,House,2,,JACK A MCGRANN,0
Guadalupe,4,House,2,Republican,STEVE PEARCE,108
Guadalupe,4,House,2,Democratic,MERRIE LEE SOULES,57
Guadalupe,4,House,2,,JACK A MCGRANN,0
Guadalupe,5,House,2,Republican,STEVE PEARCE,173
Guadalupe,5,House,2,Democratic,MERRIE LEE SOULES,158
Guadalupe,5,House,2,,JACK A MCGRANN,0
Guadalupe,1,President,,Libertarian,GARY JOHNSON,62
Guadalupe,1,President,,Constitution,DARRELL CASTLE,0
Guadalupe,1,President,,Republican,DONALD J TRUMP,171
Guadalupe,1,President,,Democratic,HILLARY RODHAM CLINTON,246
Guadalupe,1,President,,Green,JILL STEIN,2
Guadalupe,1,President,,,GLORIA LA RIVA,0
Guadalupe,1,President,,,EVAN MCMULLIN,0
Guadalupe,1,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Guadalupe,2,President,,Libertarian,GARY JOHNSON,54
Guadalupe,2,President,,Constitution,DARRELL CASTLE,1
Guadalupe,2,President,,Republican,DONALD J TRUMP,147
Guadalupe,2,President,,Democratic,HILLARY RODHAM CLINTON,248
Guadalupe,2,President,,Green,JILL STEIN,8
Guadalupe,2,President,,,GLORIA LA RIVA,0
Guadalupe,2,President,,,EVAN MCMULLIN,1
Guadalupe,2,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Guadalupe,3,President,,Libertarian,GARY JOHNSON,59
Guadalupe,3,President,,Constitution,DARRELL CASTLE,0
Guadalupe,3,President,,Republican,DONALD J TRUMP,150
Guadalupe,3,President,,Democratic,HILLARY RODHAM CLINTON,176
Guadalupe,3,President,,Green,JILL STEIN,0
Guadalupe,3,President,,,GLORIA LA RIVA,0
Guadalupe,3,President,,,EVAN MCMULLIN,2
Guadalupe,3,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Guadalupe,4,President,,Libertarian,GARY JOHNSON,21
Guadalupe,4,President,,Constitution,DARRELL CASTLE,0
Guadalupe,4,President,,Republican,DONALD J TRUMP,50
Guadalupe,4,President,,Democratic,HILLARY RODHAM CLINTON,88
Guadalupe,4,President,,Green,JILL STEIN,1
Guadalupe,4,President,,,GLORIA LA RIVA,0
Guadalupe,4,President,,,EVAN MCMULLIN,0
Guadalupe,4,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Guadalupe,5,President,,Libertarian,GARY JOHNSON,42
Guadalupe,5,President,,Constitution,DARRELL CASTLE,0
Guadalupe,5,President,,Republican,DONALD J TRUMP,77
Guadalupe,5,President,,Democratic,HILLARY RODHAM CLINTON,212
Guadalupe,5,President,,Green,JILL STEIN,7
Guadalupe,5,President,,,GLORIA LA RIVA,0
Guadalupe,5,President,,,EVAN MCMULLIN,2
Guadalupe,5,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Guadalupe,1,Secretary Of State,,Republican,NORA ESPINOZA,166
Guadalupe,1,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,289
Guadalupe,2,Secretary Of State,,Republican,NORA ESPINOZA,165
Guadalupe,2,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,275
Guadalupe,3,Secretary Of State,,Republican,NORA ESPINOZA,134
Guadalupe,3,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,230
Guadalupe,4,Secretary Of State,,Republican,NORA ESPINOZA,55
Guadalupe,4,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,106
Guadalupe,5,Secretary Of State,,Republican,NORA ESPINOZA,107
Guadalupe,5,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,221
Guadalupe,1,State House,63,Democratic,GEORGE DODGE JR,337
Guadalupe,2,State House,63,Democratic,GEORGE DODGE JR,356
Guadalupe,3,State House,63,Democratic,GEORGE DODGE JR,301
Guadalupe,4,State House,63,Democratic,GEORGE DODGE JR,122
Guadalupe,5,State House,63,Democratic,GEORGE DODGE JR,283
Guadalupe,1,State Senate,8,Democratic,PETE CAMPOS,329
Guadalupe,2,State Senate,8,Democratic,PETE CAMPOS,341
Guadalupe,3,State Senate,8,Democratic,PETE CAMPOS,295
Guadalupe,4,State Senate,8,Democratic,PETE CAMPOS,128
Guadalupe,5,State Senate,8,Democratic,PETE CAMPOS,285
Harding,1,House,3,Republican,MICHAEL H ROMERO,137
Harding,1,House,3,Democratic,BEN R LUJAN,63
Harding,2,House,3,Republican,MICHAEL H ROMERO,148
Harding,2,House,3,Democratic,BEN R LUJAN,165
Harding,1,President,,Libertarian,GARY JOHNSON,24
Harding,1,President,,Constitution,DARRELL CASTLE,0
Harding,1,President,,Republican,DONALD J TRUMP,142
Harding,1,President,,Democratic,HILLARY RODHAM CLINTON,41
Harding,1,President,,Green,JILL STEIN,0
Harding,1,President,,,GLORIA LA RIVA,0
Harding,1,President,,,EVAN MCMULLIN,0
Harding,1,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Harding,2,President,,Libertarian,GARY JOHNSON,31
Harding,2,President,,Constitution,DARRELL CASTLE,2
Harding,2,President,,Republican,DONALD J TRUMP,169
Harding,2,President,,Democratic,HILLARY RODHAM CLINTON,115
Harding,2,President,,Green,JILL STEIN,3
Harding,2,President,,,GLORIA LA RIVA,0
Harding,2,President,,,EVAN MCMULLIN,0
Harding,2,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Harding,1,Secretary Of State,,Republican,NORA ESPINOZA,130
Harding,1,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,62
Harding,2,Secretary Of State,,Republican,NORA ESPINOZA,162
Harding,2,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,143
Harding,1,State House,67,Republican,DENNIS J ROCH,159
Harding,2,State House,67,Republican,DENNIS J ROCH,211
Harding,1,State Senate,8,Democratic,PETE CAMPOS,137
Harding,2,State Senate,8,Democratic,PETE CAMPOS,211
Hidalgo,1,House,2,Republican,STEVE PEARCE,254
Hidalgo,1,House,2,Democratic,MERRIE LEE SOULES,168
Hidalgo,1,House,2,,JACK A MCGRANN,0
Hidalgo,2,House,2,Republican,STEVE PEARCE,140
Hidalgo,2,House,2,Democratic,MERRIE LEE SOULES,153
Hidalgo,2,House,2,,JACK A MCGRANN,0
Hidalgo,3,House,2,Republican,STEVE PEARCE,221
Hidalgo,3,House,2,Democratic,MERRIE LEE SOULES,218
Hidalgo,3,House,2,,JACK A MCGRANN,0
Hidalgo,4,House,2,Republican,STEVE PEARCE,165
Hidalgo,4,House,2,Democratic,MERRIE LEE SOULES,28
Hidalgo,4,House,2,,JACK A MCGRANN,0
Hidalgo,5,House,2,Republican,STEVE PEARCE,86
Hidalgo,5,House,2,Democratic,MERRIE LEE SOULES,42
Hidalgo,5,House,2,,JACK A MCGRANN,0
Hidalgo,6,House,2,Republican,STEVE PEARCE,295
Hidalgo,6,House,2,Democratic,MERRIE LEE SOULES,43
Hidalgo,6,House,2,,JACK A MCGRANN,0
Hidalgo,1,President,,Libertarian,GARY JOHNSON,51
Hidalgo,1,President,,Constitution,DARRELL CASTLE,0
Hidalgo,1,President,,Republican,DONALD J TRUMP,189
Hidalgo,1,President,,Democratic,HILLARY RODHAM CLINTON,197
Hidalgo,1,President,,Green,JILL STEIN,2
