county,precinct,office,district,party,candidate,votes
Dona Ana,22,State Treasurer,,DEM,TIM EICHENBERG,545
Dona Ana,23,State Treasurer,,DEM,TIM EICHENBERG,236
Dona Ana,24,State Treasurer,,DEM,TIM EICHENBERG,257
Dona Ana,25,State Treasurer,,DEM,TIM EICHENBERG,195
Dona Ana,26,State Treasurer,,DEM,TIM EICHENBERG,404
Dona Ana,27,State Treasurer,,DEM,TIM EICHENBERG,229
Dona Ana,28,State Treasurer,,DEM,TIM EICHENBERG,335
Dona Ana,29,State Treasurer,,DEM,TIM EICHENBERG,111
Dona Ana,30,State Treasurer,,DEM,TIM EICHENBERG,220
Dona Ana,31,State Treasurer,,DEM,TIM EICHENBERG,249
Dona Ana,32,State Treasurer,,DEM,TIM EICHENBERG,63
Dona Ana,33,State Treasurer,,DEM,TIM EICHENBERG,265
Dona Ana,34,State Treasurer,,DEM,TIM EICHENBERG,410
Dona Ana,35,State Treasurer,,DEM,TIM EICHENBERG,169
Dona Ana,36,State Treasurer,,DEM,TIM EICHENBERG,103
Dona Ana,37,State Treasurer,,DEM,TIM EICHENBERG,249
Dona Ana,38,State Treasurer,,DEM,TIM EICHENBERG,297
Dona Ana,39,State Treasurer,,DEM,TIM EICHENBERG,217
Dona Ana,40,State Treasurer,,DEM,TIM EICHENBERG,286
Dona Ana,41,State Treasurer,,DEM,TIM EICHENBERG,127
Dona Ana,42,State Treasurer,,DEM,TIM EICHENBERG,116
Dona Ana,43,State Treasurer,,DEM,TIM EICHENBERG,147
Dona Ana,44,State Treasurer,,DEM,TIM EICHENBERG,198
Dona Ana,45,State Treasurer,,DEM,TIM EICHENBERG,183
Dona Ana,46,State Treasurer,,DEM,TIM EICHENBERG,164
Dona Ana,47,State Treasurer,,DEM,TIM EICHENBERG,221
Dona Ana,48,State Treasurer,,DEM,TIM EICHENBERG,313
Dona Ana,49,State Treasurer,,DEM,TIM EICHENBERG,170
Dona Ana,50,State Treasurer,,DEM,TIM EICHENBERG,141
Dona Ana,51,State Treasurer,,DEM,TIM EICHENBERG,199
Dona Ana,52,State Treasurer,,DEM,TIM EICHENBERG,362
Dona Ana,53,State Treasurer,,DEM,TIM EICHENBERG,241
Dona Ana,54,State Treasurer,,DEM,TIM EICHENBERG,80
Dona Ana,55,State Treasurer,,DEM,TIM EICHENBERG,306
Dona Ana,56,State Treasurer,,DEM,TIM EICHENBERG,468
Dona Ana,57,State Treasurer,,DEM,TIM EICHENBERG,262
Dona Ana,58,State Treasurer,,DEM,TIM EICHENBERG,124
Dona Ana,59,State Treasurer,,DEM,TIM EICHENBERG,587
Dona Ana,60,State Treasurer,,DEM,TIM EICHENBERG,51
Dona Ana,61,State Treasurer,,DEM,TIM EICHENBERG,444
Dona Ana,62,State Treasurer,,DEM,TIM EICHENBERG,690
Dona Ana,63,State Treasurer,,DEM,TIM EICHENBERG,273
Dona Ana,64,State Treasurer,,DEM,TIM EICHENBERG,101
Dona Ana,65,State Treasurer,,DEM,TIM EICHENBERG,189
Dona Ana,66,State Treasurer,,DEM,TIM EICHENBERG,498
Dona Ana,67,State Treasurer,,DEM,TIM EICHENBERG,694
Dona Ana,68,State Treasurer,,DEM,TIM EICHENBERG,159
Dona Ana,69,State Treasurer,,DEM,TIM EICHENBERG,254
Dona Ana,70,State Treasurer,,DEM,TIM EICHENBERG,170
Dona Ana,71,State Treasurer,,DEM,TIM EICHENBERG,285
Dona Ana,72,State Treasurer,,DEM,TIM EICHENBERG,121
Dona Ana,73,State Treasurer,,DEM,TIM EICHENBERG,462
Dona Ana,74,State Treasurer,,DEM,TIM EICHENBERG,137
Dona Ana,75,State Treasurer,,DEM,TIM EICHENBERG,331
Dona Ana,76,State Treasurer,,DEM,TIM EICHENBERG,162
Dona Ana,77,State Treasurer,,DEM,TIM EICHENBERG,217
Dona Ana,78,State Treasurer,,DEM,TIM EICHENBERG,434
Dona Ana,79,State Treasurer,,DEM,TIM EICHENBERG,261
Dona Ana,80,State Treasurer,,DEM,TIM EICHENBERG,299
Dona Ana,81,State Treasurer,,DEM,TIM EICHENBERG,45
Dona Ana,82,State Treasurer,,DEM,TIM EICHENBERG,259
Dona Ana,83,State Treasurer,,DEM,TIM EICHENBERG,636
Dona Ana,84,State Treasurer,,DEM,TIM EICHENBERG,223
Dona Ana,85,State Treasurer,,DEM,TIM EICHENBERG,270
Dona Ana,86,State Treasurer,,DEM,TIM EICHENBERG,476
Dona Ana,87,State Treasurer,,DEM,TIM EICHENBERG,335
Dona Ana,88,State Treasurer,,DEM,TIM EICHENBERG,122
Dona Ana,89,State Treasurer,,DEM,TIM EICHENBERG,284
Dona Ana,90,State Treasurer,,DEM,TIM EICHENBERG,250
Dona Ana,91,State Treasurer,,DEM,TIM EICHENBERG,217
Dona Ana,92,State Treasurer,,DEM,TIM EICHENBERG,71
Dona Ana,93,State Treasurer,,DEM,TIM EICHENBERG,81
Dona Ana,94,State Treasurer,,DEM,TIM EICHENBERG,174
Dona Ana,95,State Treasurer,,DEM,TIM EICHENBERG,32
Dona Ana,96,State Treasurer,,DEM,TIM EICHENBERG,265
Dona Ana,97,State Treasurer,,DEM,TIM EICHENBERG,501
Dona Ana,98,State Treasurer,,DEM,TIM EICHENBERG,195
Dona Ana,99,State Treasurer,,DEM,TIM EICHENBERG,355
Dona Ana,100,State Treasurer,,DEM,TIM EICHENBERG,184
Dona Ana,101,State Treasurer,,DEM,TIM EICHENBERG,366
Dona Ana,102,State Treasurer,,DEM,TIM EICHENBERG,832
Dona Ana,103,State Treasurer,,DEM,TIM EICHENBERG,268
Dona Ana,104,State Treasurer,,DEM,TIM EICHENBERG,210
Dona Ana,105,State Treasurer,,DEM,TIM EICHENBERG,798
Dona Ana,106,State Treasurer,,DEM,TIM EICHENBERG,686
Dona Ana,107,State Treasurer,,DEM,TIM EICHENBERG,294
Dona Ana,108,State Treasurer,,DEM,TIM EICHENBERG,425
Dona Ana,109,State Treasurer,,DEM,TIM EICHENBERG,709
Dona Ana,110,State Treasurer,,DEM,TIM EICHENBERG,509
Dona Ana,111,State Treasurer,,DEM,TIM EICHENBERG,28
Dona Ana,112,State Treasurer,,DEM,TIM EICHENBERG,795
Dona Ana,113,State Treasurer,,DEM,TIM EICHENBERG,301
Dona Ana,114,State Treasurer,,DEM,TIM EICHENBERG,397
Dona Ana,115,State Treasurer,,DEM,TIM EICHENBERG,172
Dona Ana,116,State Treasurer,,DEM,TIM EICHENBERG,365
Dona Ana,117,State Treasurer,,DEM,TIM EICHENBERG,438
Dona Ana,118,State Treasurer,,DEM,TIM EICHENBERG,329
Dona Ana,119,State Treasurer,,DEM,TIM EICHENBERG,227
Dona Ana,120,State Treasurer,,DEM,TIM EICHENBERG,38
Eddy,1,State Treasurer,,REP,ARTHUR L CASTILLO,373
Eddy,2,State Treasurer,,REP,ARTHUR L CASTILLO,259
Eddy,3,State Treasurer,,REP,ARTHUR L CASTILLO,175
Eddy,4,State Treasurer,,REP,ARTHUR L CASTILLO,624
Eddy,5,State Treasurer,,REP,ARTHUR L CASTILLO,621
Eddy,6,State Treasurer,,REP,ARTHUR L CASTILLO,448
Eddy,7,State Treasurer,,REP,ARTHUR L CASTILLO,750
Eddy,8,State Treasurer,,REP,ARTHUR L CASTILLO,343
Eddy,9,State Treasurer,,REP,ARTHUR L CASTILLO,177
Eddy,10,State Treasurer,,REP,ARTHUR L CASTILLO,100
Eddy,11,State Treasurer,,REP,ARTHUR L CASTILLO,60
Eddy,12,State Treasurer,,REP,ARTHUR L CASTILLO,34
Eddy,13,State Treasurer,,REP,ARTHUR L CASTILLO,165
Eddy,14,State Treasurer,,REP,ARTHUR L CASTILLO,75
Eddy,15,State Treasurer,,REP,ARTHUR L CASTILLO,119
Eddy,16,State Treasurer,,REP,ARTHUR L CASTILLO,221
Eddy,17,State Treasurer,,REP,ARTHUR L CASTILLO,259
Eddy,18,State Treasurer,,REP,ARTHUR L CASTILLO,285
Eddy,19,State Treasurer,,REP,ARTHUR L CASTILLO,221
Eddy,20,State Treasurer,,REP,ARTHUR L CASTILLO,163
Eddy,21,State Treasurer,,REP,ARTHUR L CASTILLO,115
Eddy,23,State Treasurer,,REP,ARTHUR L CASTILLO,151
Eddy,25,State Treasurer,,REP,ARTHUR L CASTILLO,124
Eddy,26,State Treasurer,,REP,ARTHUR L CASTILLO,180
Eddy,27,State Treasurer,,REP,ARTHUR L CASTILLO,408
Eddy,28,State Treasurer,,REP,ARTHUR L CASTILLO,456
Eddy,29,State Treasurer,,REP,ARTHUR L CASTILLO,25
Eddy,30,State Treasurer,,REP,ARTHUR L CASTILLO,42
Eddy,32,State Treasurer,,REP,ARTHUR L CASTILLO,315
Eddy,33,State Treasurer,,REP,ARTHUR L CASTILLO,428
Eddy,34,State Treasurer,,REP,ARTHUR L CASTILLO,502
Eddy,35,State Treasurer,,REP,ARTHUR L CASTILLO,288
Eddy,36,State Treasurer,,REP,ARTHUR L CASTILLO,377
Eddy,37,State Treasurer,,REP,ARTHUR L CASTILLO,434
Eddy,38,State Treasurer,,REP,ARTHUR L CASTILLO,65
Eddy,39,State Treasurer,,REP,ARTHUR L CASTILLO,165
Eddy,40,State Treasurer,,REP,ARTHUR L CASTILLO,81
Eddy,41,State Treasurer,,REP,ARTHUR L CASTILLO,273
Eddy,42,State Treasurer,,REP,ARTHUR L CASTILLO,26
Eddy,44,State Treasurer,,REP,ARTHUR L CASTILLO,375
Eddy,45,State Treasurer,,REP,ARTHUR L CASTILLO,304
Eddy,1,State Treasurer,,DEM,TIM EICHENBERG,109
Eddy,2,State Treasurer,,DEM,TIM EICHENBERG,243
Eddy,3,State Treasurer,,DEM,TIM EICHENBERG,70
Eddy,4,State Treasurer,,DEM,TIM EICHENBERG,161
Eddy,5,State Treasurer,,DEM,TIM EICHENBERG,92
Eddy,6,State Treasurer,,DEM,TIM EICHENBERG,114
Eddy,7,State Treasurer,,DEM,TIM EICHENBERG,188
Eddy,8,State Treasurer,,DEM,TIM EICHENBERG,62
Eddy,9,State Treasurer,,DEM,TIM EICHENBERG,143
Eddy,10,State Treasurer,,DEM,TIM EICHENBERG,206
Eddy,11,State Treasurer,,DEM,TIM EICHENBERG,102
Eddy,12,State Treasurer,,DEM,TIM EICHENBERG,37
Eddy,13,State Treasurer,,DEM,TIM EICHENBERG,188
Eddy,14,State Treasurer,,DEM,TIM EICHENBERG,94
Eddy,15,State Treasurer,,DEM,TIM EICHENBERG,149
Eddy,16,State Treasurer,,DEM,TIM EICHENBERG,160
Eddy,17,State Treasurer,,DEM,TIM EICHENBERG,178
Eddy,18,State Treasurer,,DEM,TIM EICHENBERG,147
Eddy,19,State Treasurer,,DEM,TIM EICHENBERG,117
Eddy,20,State Treasurer,,DEM,TIM EICHENBERG,101
Eddy,21,State Treasurer,,DEM,TIM EICHENBERG,80
Eddy,23,State Treasurer,,DEM,TIM EICHENBERG,126
Eddy,25,State Treasurer,,DEM,TIM EICHENBERG,78
Eddy,26,State Treasurer,,DEM,TIM EICHENBERG,117
Eddy,27,State Treasurer,,DEM,TIM EICHENBERG,200
Eddy,28,State Treasurer,,DEM,TIM EICHENBERG,166
Eddy,29,State Treasurer,,DEM,TIM EICHENBERG,2
Eddy,30,State Treasurer,,DEM,TIM EICHENBERG,6
Eddy,32,State Treasurer,,DEM,TIM EICHENBERG,297
Eddy,33,State Treasurer,,DEM,TIM EICHENBERG,196
Eddy,34,State Treasurer,,DEM,TIM EICHENBERG,193
Eddy,35,State Treasurer,,DEM,TIM EICHENBERG,108
Eddy,36,State Treasurer,,DEM,TIM EICHENBERG,100
Eddy,37,State Treasurer,,DEM,TIM EICHENBERG,116
Eddy,38,State Treasurer,,DEM,TIM EICHENBERG,23
Eddy,39,State Treasurer,,DEM,TIM EICHENBERG,38
Eddy,40,State Treasurer,,DEM,TIM EICHENBERG,11
Eddy,41,State Treasurer,,DEM,TIM EICHENBERG,57
Eddy,42,State Treasurer,,DEM,TIM EICHENBERG,2
Eddy,44,State Treasurer,,DEM,TIM EICHENBERG,203
Eddy,45,State Treasurer,,DEM,TIM EICHENBERG,103
Grant,1,State Treasurer,,REP,ARTHUR L CASTILLO,218
Grant,2,State Treasurer,,REP,ARTHUR L CASTILLO,177
Grant,3,State Treasurer,,REP,ARTHUR L CASTILLO,10
Grant,4,State Treasurer,,REP,ARTHUR L CASTILLO,37
Grant,5,State Treasurer,,REP,ARTHUR L CASTILLO,305
Grant,6,State Treasurer,,REP,ARTHUR L CASTILLO,32
Grant,7,State Treasurer,,REP,ARTHUR L CASTILLO,109
Grant,8,State Treasurer,,REP,ARTHUR L CASTILLO,358
Grant,9,State Treasurer,,REP,ARTHUR L CASTILLO,52
Grant,10,State Treasurer,,REP,ARTHUR L CASTILLO,70
Grant,11,State Treasurer,,REP,ARTHUR L CASTILLO,406
Grant,12,State Treasurer,,REP,ARTHUR L CASTILLO,455
Grant,13,State Treasurer,,REP,ARTHUR L CASTILLO,441
Grant,14,State Treasurer,,REP,ARTHUR L CASTILLO,188
Grant,15,State Treasurer,,REP,ARTHUR L CASTILLO,180
Grant,16,State Treasurer,,REP,ARTHUR L CASTILLO,186
Grant,17,State Treasurer,,REP,ARTHUR L CASTILLO,112
Grant,18,State Treasurer,,REP,ARTHUR L CASTILLO,67
Grant,19,State Treasurer,,REP,ARTHUR L CASTILLO,67
Grant,20,State Treasurer,,REP,ARTHUR L CASTILLO,106
Grant,21,State Treasurer,,REP,ARTHUR L CASTILLO,18
Grant,22,State Treasurer,,REP,ARTHUR L CASTILLO,111
Grant,23,State Treasurer,,REP,ARTHUR L CASTILLO,82
Grant,24,State Treasurer,,REP,ARTHUR L CASTILLO,77
Grant,25,State Treasurer,,REP,ARTHUR L CASTILLO,54
Grant,26,State Treasurer,,REP,ARTHUR L CASTILLO,78
Grant,27,State Treasurer,,REP,ARTHUR L CASTILLO,58
Grant,28,State Treasurer,,REP,ARTHUR L CASTILLO,78
Grant,29,State Treasurer,,REP,ARTHUR L CASTILLO,99
Grant,30,State Treasurer,,REP,ARTHUR L CASTILLO,212
Grant,31,State Treasurer,,REP,ARTHUR L CASTILLO,30
Grant,32,State Treasurer,,REP,ARTHUR L CASTILLO,25
Grant,33,State Treasurer,,REP,ARTHUR L CASTILLO,150
Grant,34,State Treasurer,,REP,ARTHUR L CASTILLO,71
Grant,35,State Treasurer,,REP,ARTHUR L CASTILLO,40
Grant,1,State Treasurer,,DEM,TIM EICHENBERG,101
Grant,2,State Treasurer,,DEM,TIM EICHENBERG,161
Grant,3,State Treasurer,,DEM,TIM EICHENBERG,23
Grant,4,State Treasurer,,DEM,TIM EICHENBERG,33
Grant,5,State Treasurer,,DEM,TIM EICHENBERG,272
Grant,6,State Treasurer,,DEM,TIM EICHENBERG,15
Grant,7,State Treasurer,,DEM,TIM EICHENBERG,157
Grant,8,State Treasurer,,DEM,TIM EICHENBERG,396
Grant,9,State Treasurer,,DEM,TIM EICHENBERG,95
Grant,10,State Treasurer,,DEM,TIM EICHENBERG,77
Grant,11,State Treasurer,,DEM,TIM EICHENBERG,316
Grant,12,State Treasurer,,DEM,TIM EICHENBERG,599
Grant,13,State Treasurer,,DEM,TIM EICHENBERG,480
Grant,14,State Treasurer,,DEM,TIM EICHENBERG,351
Grant,15,State Treasurer,,DEM,TIM EICHENBERG,382
Grant,16,State Treasurer,,DEM,TIM EICHENBERG,282
Grant,17,State Treasurer,,DEM,TIM EICHENBERG,117
Grant,18,State Treasurer,,DEM,TIM EICHENBERG,222
Grant,19,State Treasurer,,DEM,TIM EICHENBERG,207
Grant,20,State Treasurer,,DEM,TIM EICHENBERG,340
Grant,21,State Treasurer,,DEM,TIM EICHENBERG,87
Grant,22,State Treasurer,,DEM,TIM EICHENBERG,325
Grant,23,State Treasurer,,DEM,TIM EICHENBERG,71
Grant,24,State Treasurer,,DEM,TIM EICHENBERG,131
Grant,25,State Treasurer,,DEM,TIM EICHENBERG,206
Grant,26,State Treasurer,,DEM,TIM EICHENBERG,165
Grant,27,State Treasurer,,DEM,TIM EICHENBERG,172
Grant,28,State Treasurer,,DEM,TIM EICHENBERG,250
Grant,29,State Treasurer,,DEM,TIM EICHENBERG,161
Grant,30,State Treasurer,,DEM,TIM EICHENBERG,134
Grant,31,State Treasurer,,DEM,TIM EICHENBERG,9
Grant,32,State Treasurer,,DEM,TIM EICHENBERG,110
Grant,33,State Treasurer,,DEM,TIM EICHENBERG,141
Grant,34,State Treasurer,,DEM,TIM EICHENBERG,192
Grant,35,State Treasurer,,DEM,TIM EICHENBERG,17
Guadalupe,1,State Treasurer,,REP,ARTHUR L CASTILLO,162
Guadalupe,2,State Treasurer,,REP,ARTHUR L CASTILLO,162
Guadalupe,3,State Treasurer,,REP,ARTHUR L CASTILLO,139
Guadalupe,4,State Treasurer,,REP,ARTHUR L CASTILLO,56
Guadalupe,5,State Treasurer,,REP,ARTHUR L CASTILLO,111
Guadalupe,1,State Treasurer,,DEM,TIM EICHENBERG,260
Guadalupe,2,State Treasurer,,DEM,TIM EICHENBERG,242
Guadalupe,3,State Treasurer,,DEM,TIM EICHENBERG,216
Guadalupe,4,State Treasurer,,DEM,TIM EICHENBERG,97
Guadalupe,5,State Treasurer,,DEM,TIM EICHENBERG,170
Harding,1,State Treasurer,,REP,ARTHUR L CASTILLO,120
Harding,2,State Treasurer,,REP,ARTHUR L CASTILLO,148
Harding,1,State Treasurer,,DEM,TIM EICHENBERG,62
Harding,2,State Treasurer,,DEM,TIM EICHENBERG,124
Hidalgo,1,State Treasurer,,REP,ARTHUR L CASTILLO,148
Hidalgo,2,State Treasurer,,REP,ARTHUR L CASTILLO,59
Hidalgo,3,State Treasurer,,REP,ARTHUR L CASTILLO,135
Hidalgo,4,State Treasurer,,REP,ARTHUR L CASTILLO,125
Hidalgo,5,State Treasurer,,REP,ARTHUR L CASTILLO,67
Hidalgo,6,State Treasurer,,REP,ARTHUR L CASTILLO,231
Hidalgo,1,State Treasurer,,DEM,TIM EICHENBERG,200
Hidalgo,2,State Treasurer,,DEM,TIM EICHENBERG,184
Hidalgo,3,State Treasurer,,DEM,TIM EICHENBERG,258
Hidalgo,4,State Treasurer,,DEM,TIM EICHENBERG,32
Hidalgo,5,State Treasurer,,DEM,TIM EICHENBERG,38
Hidalgo,6,State Treasurer,,DEM,TIM EICHENBERG,54
Lea,2,State Treasurer,,REP,ARTHUR L CASTILLO,20
Lea,3,State Treasurer,,REP,ARTHUR L CASTILLO,328
Lea,10,State Treasurer,,REP,ARTHUR L CASTILLO,417
Lea,11,State Treasurer,,REP,ARTHUR L CASTILLO,96
Lea,12,State Treasurer,,REP,ARTHUR L CASTILLO,107
Lea,13,State Treasurer,,REP,ARTHUR L CASTILLO,387
Lea,14,State Treasurer,,REP,ARTHUR L CASTILLO,216
Lea,15,State Treasurer,,REP,ARTHUR L CASTILLO,533
Lea,16,State Treasurer,,REP,ARTHUR L CASTILLO,80
Lea,17,State Treasurer,,REP,ARTHUR L CASTILLO,103
Lea,18,State Treasurer,,REP,ARTHUR L CASTILLO,184
Lea,20,State Treasurer,,REP,ARTHUR L CASTILLO,711
Lea,21,State Treasurer,,REP,ARTHUR L CASTILLO,161
Lea,22,State Treasurer,,REP,ARTHUR L CASTILLO,725
Lea,23,State Treasurer,,REP,ARTHUR L CASTILLO,465
Lea,24,State Treasurer,,REP,ARTHUR L CASTILLO,305
Lea,25,State Treasurer,,REP,ARTHUR L CASTILLO,263
Lea,26,State Treasurer,,REP,ARTHUR L CASTILLO,410
Lea,27,State Treasurer,,REP,ARTHUR L CASTILLO,371
Lea,28,State Treasurer,,REP,ARTHUR L CASTILLO,193
Lea,29,State Treasurer,,REP,ARTHUR L CASTILLO,252
Lea,30,State Treasurer,,REP,ARTHUR L CASTILLO,198
Lea,31,State Treasurer,,REP,ARTHUR L CASTILLO,193
Lea,32,State Treasurer,,REP,ARTHUR L CASTILLO,261
Lea,33,State Treasurer,,REP,ARTHUR L CASTILLO,220
Lea,34,State Treasurer,,REP,ARTHUR L CASTILLO,78
Lea,35,State Treasurer,,REP,ARTHUR L CASTILLO,54
Lea,36,State Treasurer,,REP,ARTHUR L CASTILLO,132
Lea,41,State Treasurer,,REP,ARTHUR L CASTILLO,368
Lea,42,State Treasurer,,REP,ARTHUR L CASTILLO,226
Lea,43,State Treasurer,,REP,ARTHUR L CASTILLO,226
Lea,44,State Treasurer,,REP,ARTHUR L CASTILLO,185
Lea,51,State Treasurer,,REP,ARTHUR L CASTILLO,58
Lea,52,State Treasurer,,REP,ARTHUR L CASTILLO,145
Lea,53,State Treasurer,,REP,ARTHUR L CASTILLO,139
Lea,54,State Treasurer,,REP,ARTHUR L CASTILLO,75
Lea,55,State Treasurer,,REP,ARTHUR L CASTILLO,39
Lea,61,State Treasurer,,REP,ARTHUR L CASTILLO,112
Lea,62,State Treasurer,,REP,ARTHUR L CASTILLO,158
Lea,71,State Treasurer,,REP,ARTHUR L CASTILLO,252
Lea,72,State Treasurer,,REP,ARTHUR L CASTILLO,321
Lea,73,State Treasurer,,REP,ARTHUR L CASTILLO,234
Lea,74,State Treasurer,,REP,ARTHUR L CASTILLO,135
Lea,2,State Treasurer,,DEM,TIM EICHENBERG,2
Lea,3,State Treasurer,,DEM,TIM EICHENBERG,69
Lea,10,State Treasurer,,DEM,TIM EICHENBERG,96
Lea,11,State Treasurer,,DEM,TIM EICHENBERG,82
Lea,12,State Treasurer,,DEM,TIM EICHENBERG,52
Lea,13,State Treasurer,,DEM,TIM EICHENBERG,139
Lea,14,State Treasurer,,DEM,TIM EICHENBERG,88
Lea,15,State Treasurer,,DEM,TIM EICHENBERG,117
Lea,16,State Treasurer,,DEM,TIM EICHENBERG,69
Lea,17,State Treasurer,,DEM,TIM EICHENBERG,51
Lea,18,State Treasurer,,DEM,TIM EICHENBERG,29
Lea,20,State Treasurer,,DEM,TIM EICHENBERG,131
Lea,21,State Treasurer,,DEM,TIM EICHENBERG,20
Lea,22,State Treasurer,,DEM,TIM EICHENBERG,143
Lea,23,State Treasurer,,DEM,TIM EICHENBERG,131
Lea,24,State Treasurer,,DEM,TIM EICHENBERG,62
Lea,25,State Treasurer,,DEM,TIM EICHENBERG,62
Lea,26,State Treasurer,,DEM,TIM EICHENBERG,86
Lea,27,State Treasurer,,DEM,TIM EICHENBERG,55
Lea,28,State Treasurer,,DEM,TIM EICHENBERG,51
Lea,29,State Treasurer,,DEM,TIM EICHENBERG,82
Lea,30,State Treasurer,,DEM,TIM EICHENBERG,61
Lea,31,State Treasurer,,DEM,TIM EICHENBERG,125
Lea,32,State Treasurer,,DEM,TIM EICHENBERG,80
Lea,33,State Treasurer,,DEM,TIM EICHENBERG,107
Lea,34,State Treasurer,,DEM,TIM EICHENBERG,33
Lea,35,State Treasurer,,DEM,TIM EICHENBERG,43
Lea,36,State Treasurer,,DEM,TIM EICHENBERG,82
Lea,41,State Treasurer,,DEM,TIM EICHENBERG,186
Lea,42,State Treasurer,,DEM,TIM EICHENBERG,81
Lea,43,State Treasurer,,DEM,TIM EICHENBERG,91
Lea,44,State Treasurer,,DEM,TIM EICHENBERG,82
Lea,51,State Treasurer,,DEM,TIM EICHENBERG,70
Lea,52,State Treasurer,,DEM,TIM EICHENBERG,179
Lea,53,State Treasurer,,DEM,TIM EICHENBERG,166
Lea,54,State Treasurer,,DEM,TIM EICHENBERG,61
Lea,55,State Treasurer,,DEM,TIM EICHENBERG,59
Lea,61,State Treasurer,,DEM,TIM EICHENBERG,107
Lea,62,State Treasurer,,DEM,TIM EICHENBERG,22
Lea,71,State Treasurer,,DEM,TIM EICHENBERG,78
Lea,72,State Treasurer,,DEM,TIM EICHENBERG,86
Lea,73,State Treasurer,,DEM,TIM EICHENBERG,64
Lea,74,State Treasurer,,DEM,TIM EICHENBERG,23
Lincoln,1,State Treasurer,,REP,ARTHUR L CASTILLO,149
Lincoln,2,State Treasurer,,REP,ARTHUR L CASTILLO,96
Lincoln,3,State Treasurer,,REP,ARTHUR L CASTILLO,436
Lincoln,4,State Treasurer,,REP,ARTHUR L CASTILLO,214
Lincoln,5,State Treasurer,,REP,ARTHUR L CASTILLO,572
Lincoln,6,State Treasurer,,REP,ARTHUR L CASTILLO,422
Lincoln,7,State Treasurer,,REP,ARTHUR L CASTILLO,403
Lincoln,8,State Treasurer,,REP,ARTHUR L CASTILLO,396
Lincoln,9,State Treasurer,,REP,ARTHUR L CASTILLO,377
Lincoln,10,State Treasurer,,REP,ARTHUR L CASTILLO,99
Lincoln,11,State Treasurer,,REP,ARTHUR L CASTILLO,296
Lincoln,12,State Treasurer,,REP,ARTHUR L CASTILLO,173
Lincoln,13,State Treasurer,,REP,ARTHUR L CASTILLO,163
Lincoln,14,State Treasurer,,REP,ARTHUR L CASTILLO,265
Lincoln,15,State Treasurer,,REP,ARTHUR L CASTILLO,127
Lincoln,16,State Treasurer,,REP,ARTHUR L CASTILLO,72
Lincoln,17,State Treasurer,,REP,ARTHUR L CASTILLO,196
Lincoln,18,State Treasurer,,REP,ARTHUR L CASTILLO,63
Lincoln,19,State Treasurer,,REP,ARTHUR L CASTILLO,117
Lincoln,20,State Treasurer,,REP,ARTHUR L CASTILLO,128
Lincoln,21,State Treasurer,,REP,ARTHUR L CASTILLO,262
Lincoln,22,State Treasurer,,REP,ARTHUR L CASTILLO,64
Lincoln,1,State Treasurer,,DEM,TIM EICHENBERG,50
Lincoln,2,State Treasurer,,DEM,TIM EICHENBERG,68
Lincoln,3,State Treasurer,,DEM,TIM EICHENBERG,184
Lincoln,4,State Treasurer,,DEM,TIM EICHENBERG,91
Lincoln,5,State Treasurer,,DEM,TIM EICHENBERG,230
Lincoln,6,State Treasurer,,DEM,TIM EICHENBERG,171
Lincoln,7,State Treasurer,,DEM,TIM EICHENBERG,300
Lincoln,8,State Treasurer,,DEM,TIM EICHENBERG,206
Lincoln,9,State Treasurer,,DEM,TIM EICHENBERG,268
Lincoln,10,State Treasurer,,DEM,TIM EICHENBERG,59
Lincoln,11,State Treasurer,,DEM,TIM EICHENBERG,179
Lincoln,12,State Treasurer,,DEM,TIM EICHENBERG,64
Lincoln,13,State Treasurer,,DEM,TIM EICHENBERG,98
Lincoln,14,State Treasurer,,DEM,TIM EICHENBERG,146
Lincoln,15,State Treasurer,,DEM,TIM EICHENBERG,50
Lincoln,16,State Treasurer,,DEM,TIM EICHENBERG,46
Lincoln,17,State Treasurer,,DEM,TIM EICHENBERG,72
Lincoln,18,State Treasurer,,DEM,TIM EICHENBERG,50
Lincoln,19,State Treasurer,,DEM,TIM EICHENBERG,40
Lincoln,20,State Treasurer,,DEM,TIM EICHENBERG,51
Lincoln,21,State Treasurer,,DEM,TIM EICHENBERG,153
Lincoln,22,State Treasurer,,DEM,TIM EICHENBERG,46
Los Alamos,1,State Treasurer,,REP,ARTHUR L CASTILLO,222
Los Alamos,2,State Treasurer,,REP,ARTHUR L CASTILLO,160
Los Alamos,3,State Treasurer,,REP,ARTHUR L CASTILLO,242
Los Alamos,4,State Treasurer,,REP,ARTHUR L CASTILLO,286
Los Alamos,5,State Treasurer,,REP,ARTHUR L CASTILLO,167
Los Alamos,6,State Treasurer,,REP,ARTHUR L CASTILLO,438
Los Alamos,7,State Treasurer,,REP,ARTHUR L CASTILLO,176
Los Alamos,8,State Treasurer,,REP,ARTHUR L CASTILLO,177
Los Alamos,9,State Treasurer,,REP,ARTHUR L CASTILLO,114
Los Alamos,10,State Treasurer,,REP,ARTHUR L CASTILLO,80
Los Alamos,11,State Treasurer,,REP,ARTHUR L CASTILLO,234
Los Alamos,12,State Treasurer,,REP,ARTHUR L CASTILLO,128
Los Alamos,13,State Treasurer,,REP,ARTHUR L CASTILLO,183
Los Alamos,14,State Treasurer,,REP,ARTHUR L CASTILLO,212
